"wl","black_carapace","blue_carapace","mudflat","orange_manus","pink_dactylus"
501,6.87340862555556,20.2357896977778,12.3516917711111,11.9460789866667,35.5863207055556
502,6.89156881090452,20.2319582155276,12.4397751937186,11.9716904492965,35.6381584069347
503,6.90677358271357,20.2196212168844,12.5267912953266,11.9976719965327,35.6757707308543
504,6.91866764075377,20.2111153545729,12.6091721476884,12.0337663940704,35.7369082461307
505,6.93195690212121,20.1850267953535,12.6971013948485,12.0735555949495,35.796268760202
506,6.94293080557789,20.1618623676884,12.779948499598,12.1224520542211,35.8458131057286
507,6.95340325191919,20.1308324706061,12.8620548465657,12.1752419519192,35.8957287017172
508,6.96431440813131,20.0832035608586,12.9502213643939,12.2259935449495,35.9181646863636
509,6.97462871343434,20.0356363324747,13.0288197031313,12.2721689627778,35.9499780375758
510,6.97848003636364,20.0021939963636,13.1089661868182,12.3147051004545,35.9874638527273
511,6.98318269025252,19.9616631139394,13.1936765274747,12.3656603472222,36.0275342507071
512,6.99824083424242,19.9370539052525,13.2782624411111,12.430843880404,36.0857420322222
513,7.00151165934343,19.9233700014141,13.3712061473737,12.5082465713636,36.1538809218182
514,7.0250281330303,19.8894733351515,13.4643946125253,12.586512300303,36.209095879495
515,7.03015959,19.8691621,13.5629346736364,12.6687658045455,36.2617089118182
516,7.05568555868687,19.8700747521212,13.6631525966667,12.755920650303,36.3165171645455
517,7.07237514949495,19.8546736494949,13.7613928291919,12.8386511224242,36.3991666715152
518,7.09185975553299,19.86007928,13.8611106932487,12.9379123514213,36.4774314788832
519,7.11711713253807,19.84619147,13.95630393,13.047235140203,36.5464110471574
520,7.13605139257576,19.817890865101,14.06114057,13.1563707293939,36.6261827874747
521,7.14254076979798,19.7938186635354,14.1630799112121,13.2677238176768,36.6697742221212
522,7.16224627090909,19.7668742769697,14.2666481286869,13.3902945684848,36.7321231909091
523,7.17936531808081,19.7487646191919,14.3688650312121,13.5264302178788,36.7908262858586
524,7.19183733162437,19.7291127011168,14.4605870206091,13.6778723605584,36.8428909720305
525,7.21286027857868,19.6983723704569,14.5583625922843,13.8337545483756,36.9373344942132
526,7.23604474309645,19.658148811066,14.6513185574619,13.9987188140102,36.9901698622335
527,7.25745375847716,19.6162004972081,14.7532601264467,14.1693926193909,37.0514392055838
528,7.27882648454545,19.5822253841414,14.8562965127273,14.3492121107071,37.1008371445455
529,7.28890609969697,19.5535147836364,14.9535761942424,14.5556586390909,37.1311939784849
530,7.29364596781726,19.5137993527919,15.0569918492386,14.7584339372589,37.1672444032995
531,7.30321020725888,19.4988302129949,15.1552122844162,14.969559977665,37.2324306097969
532,7.32930511441624,19.4637748675635,15.2513111037563,15.1974648967005,37.293854578731
533,7.34798483467005,19.4288346627411,15.3485666749746,15.4424540007107,37.3460428777665
534,7.38292754558375,19.4038578664975,15.4419001108629,15.6865166974112,37.391076852335
535,7.4015490106599,19.3621183053299,15.5354524532487,15.93153149533,37.4397147341117
536,7.41415022632653,19.3019055206122,15.6364151346939,16.1771577957143,37.4686438385714
537,7.43354716380711,19.2592264935533,15.7393448510152,16.4347800486295,37.5176456380203
538,7.43196796025381,19.1941050592893,15.8450445771574,16.7087404044162,37.5607418879188
539,7.44192713,19.141789695,15.947993185,16.99474138,37.59212516
540,7.44888582522843,19.1195470290863,16.0500643416244,17.2873372612183,37.6330205283249
541,7.46135808538071,19.081145321066,16.147690397868,17.5675276208122,37.6792920447208
542,7.49363966704082,19.0733769523469,16.248302172551,17.8691472432653,37.7407034138265
543,7.51963457913706,19.0381268570051,16.3531807514721,18.1898010003553,37.8015201677665
544,7.53885694807107,18.9939490903046,16.4536640730457,18.5050530256853,37.8376313320305
545,7.55400899877551,18.9583480736735,16.556768482449,18.8328634334694,37.8865691807143
546,7.55433973872449,18.9180896898469,16.6581235759694,19.1417881011735,37.9178576375
547,7.55409751821429,18.8741272081633,16.7562346076531,19.4483687635714,37.9193536487755
548,7.55664282581633,18.8452392980612,16.8608344818367,19.7578552361225,37.961359225
549,7.56810214174359,18.8046785397949,16.9582472598974,20.087016164718,37.9994828241538
550,7.58571614082051,18.7520218038462,17.0562209497949,20.4220033011795,38.0141614010256
551,7.60508120831633,18.7082460065306,17.1590778539286,20.7490379010204,38.0760083489286
552,7.61878213918367,18.6573430772959,17.250415315,21.0921625521428,38.1155488938265
553,7.63019584239796,18.6009906046429,17.3476707132653,21.4191587373469,38.1223077095408
554,7.63555713045918,18.5734338258673,17.4417335801531,21.7558862594388,38.1832935229082
555,7.64634081744898,18.5313168928571,17.5350345584694,22.0757479094898,38.1966499556122
556,7.64866320612245,18.4782591635714,17.6323888208163,22.4191182766326,38.2240535328061
557,7.65620445364103,18.4450861954359,17.7288436227692,22.7510977281026,38.2784909142564
558,7.65895122523077,18.3897592115385,17.8135455718462,23.0757775736923,38.2932633667692
559,7.662075718,18.3579934426154,17.9063758624615,23.41375645,38.3434538664615
560,7.67845172882051,18.3289840779487,17.9946321707179,23.7274630859487,38.4038921019487
561,7.6987290674359,18.2916804474359,18.0799802905128,24.0466406748718,38.4707277138462
562,7.73262143461538,18.2523944023077,18.1772506587179,24.3559571928205,38.566527775641
563,7.7456109448718,18.2182219677949,18.2630084178462,24.6683567286154,38.6353363555385
564,7.75034588515464,18.1807825563918,18.3497071548969,24.9715153713918,38.7155414615464
565,7.75967987417526,18.1410763945361,18.4442241651546,25.2614131743814,38.7771045748454
566,7.76646114794872,18.1086946758974,18.5270824314872,25.585812698,38.8427100689744
567,7.79170235237113,18.0657379918557,18.6208864423711,25.8921470495876,38.935859484433
568,7.81599886133333,18.0130801346667,18.707566276,26.21632632,38.9916700826667
569,7.8299013971134,17.9722313137113,18.7900277804124,26.5720889298969,39.0821985604124
570,7.83572832569231,17.9344112501538,18.880052628,26.8903998171795,39.1384758966667
571,7.83771730927835,17.8895975050515,18.9618314543299,27.2201728730928,39.1758147885567
572,7.8294614157732,17.8367573073196,19.0405581704124,27.5449581571134,39.2289592320619
573,7.83062765752577,17.8096012071134,19.120959026701,27.873291859433,39.2955998975773
574,7.82293571391753,17.749079817835,19.1948095304124,28.2037773349485,39.36374343
575,7.8208314472165,17.7097205345361,19.2738512347938,28.5639578380413,39.4423466989175
576,7.83591285237113,17.6967964207732,19.3536583882474,28.9392459052062,39.5364540995876
577,7.85268501221649,17.6429373457216,19.4281394886598,29.288773002732,39.6297483571649
578,7.87358776577319,17.619509697835,19.5028759862887,29.6706120758763,39.6978542059794
579,7.87879549097938,17.5767325972165,19.568648512268,30.0215936942268,39.8037564152577
580,7.87845929597938,17.5302349227835,19.6357030339175,30.3550390341237,39.8861258847423
581,7.90261735742268,17.4883427027835,19.7030997021649,30.705720518866,39.9388121598969
582,7.90873238487047,17.4532225889637,19.7636612111917,31.0179969104145,40.0001265140933
583,7.92271989092784,17.4279147525773,19.8294062315464,31.3075525048454,40.060488627732
584,7.94070301036269,17.405302114456,19.8897970282383,31.6362460189637,40.1265864739378
585,7.93526606751295,17.3805150343005,19.9448438536788,31.9773405823316,40.2171774573575
586,7.96697893253886,17.341559466114,20.005203403886,32.3379642353368,40.3231762151295
587,7.98479034118557,17.2919204374742,20.068936762732,32.7298098635051,40.401789406701
588,8.01514975350515,17.22188086,20.139375092732,33.1123618202062,40.5038327221649
589,8.03209426943005,17.1663065448187,20.2085599953368,33.4959946403627,40.5676712943523
590,8.03800519381443,17.1346850256701,20.277922702268,33.9123578896907,40.658870924433
591,8.04530295020833,17.0946779939583,20.3425297995833,34.3686793414583,40.7576712602083
592,8.03559989290155,17.0820051218135,20.3994601735751,34.8196449453886,40.8120647061658
593,8.03809087145078,17.0492296168912,20.4505688037824,35.2645702127979,40.9184590720207
594,8.03015295917098,16.9814448841969,20.5056108623316,35.7198899348705,40.9869498511399
595,8.02760041455959,16.9461852203109,20.5554227940933,36.1518140989119,41.056046736114
596,8.03361796067357,16.8839566311399,20.6099931315544,36.6035037139378,41.1726719259067
597,8.0203281688601,16.836290228342,20.6684422517617,37.0590811453886,41.2576549081347
598,8.00462658606218,16.7917859848187,20.7193790343523,37.4786718325389,41.3527918604663
599,8.01027948797928,16.7362743012435,20.7690822041451,37.9132444924871,41.4547896536269
600,8.0151826334375,16.7000093385417,20.8138155784375,38.2998186482292,41.5226102385417
601,8.029347401875,16.666950843125,20.86182881125,38.707230084375,41.59397568375
602,8.03900295421875,16.62878201875,20.9063668595313,39.0883057042188,41.6398454145313
603,8.0074871278125,16.5742623234375,20.9579815525,39.4732091846875,41.668764306875
604,8.00063360885417,16.5402612522917,21.0051919788542,39.8637341879167,41.7207096352083
605,7.9978105128125,16.48900913625,21.0526377021875,40.2353247994792,41.7610129817708
606,7.9941783475,16.450701485,21.0993355096875,40.5913979909375,41.8145770675
607,8.02164338078125,16.4308572703646,21.1494706591146,40.9284196448437,41.8979809832812
608,8.032953160625,16.38303884375,21.1966948270833,41.2310899708333,41.960500620625
609,8.04742026,16.3389829255208,21.239261950625,41.5346205322917,42.0498910886458
610,8.05748678979058,16.2985729989005,21.2809977601047,41.8861281477487,42.0962025319372
611,8.05944863774869,16.2463028708901,21.3154878491099,42.2021492970681,42.1656825124607
612,8.05383376858639,16.1974813898429,21.3618334588482,42.554476674712,42.2093468268063
613,8.04888801429319,16.1605253189005,21.4175771228272,42.8898833432461,42.2183578575393
614,8.06394180376963,16.1298215824607,21.4626551501571,43.1948618073822,42.2599302788482
615,8.08947242942408,16.0949232946597,21.5136357415183,43.5109978834555,42.3140407164398
616,8.10342127267016,16.0559353590052,21.5505430102618,43.7739866582199,42.3588316250785
617,8.11084688753927,16.0010248092147,21.5854725234555,44.0260177703141,42.4153711379581
618,8.12070374769634,15.958476546178,21.6298083660209,44.2620466895288,42.4673712589005
619,8.12775365026178,15.9233131782199,21.6651970741885,44.4978580459162,42.4725388305759
620,8.14843453879581,15.9053373941885,21.7042195498953,44.743394004555,42.5145070531414
621,8.19135745727749,15.8837854405236,21.751395602199,45.0052128777487,42.5248576713089
622,8.20614828596859,15.8395687762827,21.8016413922513,45.1862030113089,42.5156672113613
623,8.21191945335078,15.7871038968063,21.850308535445,45.3867312747644,42.529140457801
624,8.23673061052632,15.7391221305263,21.8981192194737,45.5852484426316,42.5758151094737
625,8.25011591231579,15.7048495212632,21.9442122274737,45.705567624579,42.6236100845263
626,8.27300668832461,15.6738324720419,21.9890136456544,45.9578164264398,42.7003886695288
627,8.299531226911,15.6361142055497,22.0288559925654,46.202151188377,42.7443983782199
628,8.299227068,15.6018295988421,22.079271477,46.4117730418947,42.7544030027368
629,8.305313276,15.560204618,22.113430335,46.647835201,42.782149326
630,8.311784216,15.5413771552632,22.1501512977895,46.8604699769474,42.8230962966316
631,8.31193213494737,15.5104890291579,22.1879178726316,47.0273287882105,42.8795570229474
632,8.31587569821053,15.4519611682105,22.2235802016842,47.262014544,42.9110818133684
633,8.32949874168421,15.4062998833684,22.2721637290526,47.4980097731579,42.9588421431579
634,8.3375513784127,15.3271529534921,22.323019464127,47.6972069796825,42.9532123925397
635,8.34976204587302,15.3013614393651,22.3685913666667,47.9099743265079,42.9997681653968
636,8.36851414257895,15.2810636323684,22.4130509023684,48.0949950548421,43.0243568129474
637,8.33928380621053,15.2483526561053,22.4531911736842,48.2447277491579,43.0205735138947
638,8.34578137,15.254503,22.480644205,48.439967335,43.08183283
639,8.36046584333333,15.2353961077778,22.5273950211111,48.54557204,43.0718023077778
640,8.36054499121693,15.1905683737566,22.5615894630159,48.6540637351852,43.1235815744444
641,8.40215783421053,15.185816846,22.5877650941053,48.7892099284211,43.1909038317895
642,8.41869733095238,15.1283746366667,22.6439516942857,48.8409157714286,43.2205206457143
643,8.43041155571428,15.0751644895238,22.6836371038095,48.9597361704762,43.2278226071429
644,8.47298826809524,15.0563874295238,22.7313028214286,49.0652455028571,43.2310874628571
645,8.49510227814815,15.0231396640741,22.7872976940741,49.1966099681482,43.2612918511111
646,8.52031358582011,15.0096741720635,22.8230258499471,49.3298868608466,43.2992450701587
647,8.52946193063493,14.9904924101587,22.8555538739683,49.4427265677778,43.3566334809524
648,8.51972877693122,14.9948146849735,22.9017684550794,49.5532418078307,43.4378183998942
649,8.51436186787234,14.9738463297872,22.9437079640426,49.6634303310638,43.4893716053191
650,8.48287767809524,14.9378982591534,22.9833111256614,49.7879676681481,43.5516257175132
651,8.51748271638298,14.9166336781915,23.0231373104787,50.0218091499468,43.6189500360106
652,8.54238573285714,14.8529143783598,23.0628827950794,50.2554468969841,43.6633745685185
653,8.58554306382979,14.8225078180851,23.1028155757447,50.4446771902128,43.7251830168085
654,8.59283960808511,14.813305322234,23.1479430037234,50.6116594597872,43.7891102392553
655,8.56477608914894,14.7728168061702,23.1986874102128,50.6997720776596,43.8920784570213
656,8.53156427920213,14.7347309605851,23.2364036258511,50.8141359622872,43.954668066383
657,8.49518321446809,14.7017462453191,23.2884465279787,51.0036025268085,44.025575368617
658,8.52758163489362,14.6524813339362,23.3290824775532,51.2015198780851,44.0626365551064
659,8.52737491882979,14.6089945560638,23.3792301180851,51.4033882146809,44.0485309669149
660,8.54384302090909,14.5931855092513,23.4139353121925,51.6009883996257,44.0451364069519
661,8.54529821388298,14.5480970264362,23.44700728,51.7784974709043,44.0493679318085
662,8.54472950727273,14.5141770527273,23.4795393745455,51.9019182745454,44.1386757136364
663,8.54114221165776,14.502475544385,23.5138512410695,52.0389681671123,44.2228662559893
664,8.54993353417112,14.482824274385,23.5765773534225,52.118879341123,44.3116770194652
665,8.56641971759358,14.4667669323529,23.6090150248663,52.1914180217647,44.4288008793048
666,8.56536012861702,14.4443131825532,23.6545794090426,52.3081721861702,44.4449507479787
667,8.59714082609625,14.4106030120321,23.6941094997326,52.3920044027273,44.5266190537968
668,8.60855986272727,14.3848539663636,23.7225339327273,52.4926442309091,44.5958311709091
669,8.62183365213904,14.3480711787166,23.7690754152406,52.6072605910695,44.6568128100535
670,8.66877587470588,14.35462238,23.8065648594118,52.7410980023529,44.73103781
671,8.6797589042246,14.3304262950267,23.8494297139572,52.8241835727808,44.8145482385562
672,8.68325638010695,14.283823527861,23.8947877252941,52.9077106146524,44.8832185797326
673,8.66836205397849,14.2354729425806,23.9260320608602,52.9575897753226,44.9195684056452
674,8.63963724026882,14.1890441523656,23.9664559954839,53.0228609243011,44.9833248616129
675,8.64309987780749,14.1528339450802,24.021475100107,53.1367608605882,45.003882854492
676,8.66738424080645,14.1600597256452,24.0705674898387,53.1799225224194,45.0751844236021
677,8.72256918096774,14.1216062683871,24.1496621715054,53.2830383431183,45.1545891224731
678,8.74464738209678,14.0973864112903,24.2002906469355,53.3014943293548,45.2429500695161
679,8.76505356827957,14.0894767109677,24.2415882491398,53.2908541706452,45.3390255156452
680,8.8142241344086,14.0757331267204,24.2889104929032,53.3109729698387,45.4434143432796
681,8.84885281304813,14.0960971760428,24.313908064385,53.3003904660428,45.4883364098396
682,8.88001848759358,14.0810218077005,24.3689230145455,53.2583037686096,45.5395785758824
683,8.92635675408602,14.0581162123656,24.4114497230108,53.2415544076344,45.6341138063441
684,8.96627517505376,14.0279527415054,24.458642685914,53.2655911834409,45.7148193360215
685,9.02352987870968,14.0181041609677,24.5172662319355,53.2202501393548,45.9052887880645
686,9.10631664432432,14.0457251137838,24.5746334932432,53.1933074718919,46.0220552924324
687,9.120633864,14.039120414,24.63416097,53.144371068,46.185727728
688,9.15798831306451,14.0288547048387,24.6788489458065,53.1028433732258,46.3509286114516
689,9.18557769080645,14.0098427008065,24.7203096606452,53.0726125832258,46.4179669779032
690,9.23740511589189,13.9557779424865,24.7650061641622,53.1160436708649,46.5607359138378
691,9.34165599724324,13.9663560523243,24.8077044715676,53.1595228772973,46.7278029740541
692,9.39348184675676,13.9819810939459,24.8743680463243,53.1804649097838,46.8494289271892
693,9.42953912774194,13.9593206815054,24.9179586602688,53.2344529188172,47.0487468390323
694,9.44609377681081,13.9499669043243,24.9763355526486,53.2488090347568,47.1863130271351
695,9.48071132578378,13.9357397249189,25.0122063066486,53.2632192454054,47.3630820527027
696,9.49023524221622,13.8854405338919,25.0227377624324,53.2189799943243,47.5407710836757
697,9.53773863864865,13.8586089477838,25.0496256448649,53.2220834110811,47.6951932234595
698,9.60828561432432,13.8711150633514,25.0634825697297,53.2250084079459,47.9559645561622
699,9.65611215248649,13.8378936545405,25.0755099026486,53.2377688514595,48.1093522546486
700,9.68843976260869,13.8418046221739,25.1016409195652,53.29779846,48.3218161078261
